Unidade;nome;matricula;Instante;Estado;Comunica;CoordX;CoordY;Linha;Rota;Posicao;Viagem;Velocidade
3336;E1;1626;2018-01-22 15:09:15.197;1;1;292943;9107248;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:10:14.973;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:11:14.750;1;1;293294;9107560;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:12:14.513;1;1;293307;9107740;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:13:14.247;1;1;293296;9107770;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:14:14.600;1;1;293281;9107833;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:15:13.397;1;1;293255;9107904;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:16:13.877;1;1;293165;9108101;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:17:13.170;1;1;293049;9108145;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:18:12.713;1;1;293047;9108141;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:19:12.197;1;1;293020;9108114;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:20:11.757;1;1;292735;9108320;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:21:11.503;1;1;292681;9108545;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:22:10.750;1;1;292551;9108617;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:23:10.857;1;1;292528;9108983;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:24:10.463;1;1;292622;9109233;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:25:09.990;1;1;292823;9109506;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:26:08.957;1;1;293065;9109850;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:27:09.453;1;1;293303;9109719;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:28:08.827;1;1;293320;9109840;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:29:08.370;1;1;293085;9110027;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:30:08.007;1;1;292934;9110146;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:31:07.817;1;1;292780;9110267;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:32:07.330;1;1;292441;9110423;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:33:06.920;1;1;292088;9110738;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:34:06.730;1;1;291943;9110880;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:35:06.117;1;1;291700;9111065;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:36:05.817;1;1;291576;9111203;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:37:04.877;1;1;291544;9111357;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:38:04.843;1;1;291396;9112058;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:39:04.807;1;1;291389;9112102;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:40:05.320;1;0;291389;9112102;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:41:04.847;1;1;291290;9112539;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:42:04.017;1;1;291216;9112899;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:43:03.763;1;1;291280;9113119;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:44:02.233;1;1;291526;9113380;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:45:01.730;1;1;291720;9113589;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:46:01.273;1;1;291722;9114316;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:47:00.833;1;1;291613;9114445;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:48:00.440;1;1;291474;9114556;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:49:00.233;1;1;291092;9114721;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:49:59.980;1;1;290861;9114865;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:50:59.587;1;1;290690;9114810;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:51:59.117;1;1;290465;9114531;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:52:58.800;1;1;290246;9114364;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:53:57.657;1;1;289906;9114272;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:54:58.153;1;0;289906;9114272;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:55:57.587;1;1;289320;9114384;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:56:57.177;1;1;289236;9114338;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:57:56.723;1;1;289605;9114316;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 15:58:56.203;1;0;289605;9114316;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:08:50.677;1;1;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:09:50.127;1;0;0;0;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:10:49.437;1;1;290806;9114877;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:11:48.983;1;1;291111;9114716;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:12:48.527;1;1;291497;9114533;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:13:47.383;1;1;291564;9114468;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:14:47.707;1;1;291777;9113986;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:15:47.377;1;1;291676;9113569;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:16:46.127;1;1;291406;9113265;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:17:45.810;1;1;291275;9113124;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:18:46.337;1;1;291213;9112908;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:19:45.320;1;1;291308;9112449;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:20:44.690;1;1;291338;9112301;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:21:44.437;1;1;291384;9112073;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:22:43.797;1;1;291459;9111711;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:23:43.260;1;1;291402;9111341;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:24:42.383;1;1;291235;9111137;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:25:41.943;1;1;291806;9110873;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:26:41.130;1;1;292058;9110743;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:27:40.580;1;1;292513;9110373;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:28:39.767;1;1;292829;9110211;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:29:39.137;1;1;293087;9110009;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:30:38.027;1;1;293055;9109843;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:31:38.240;1;1;292848;9109552;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:32:37.333;1;1;292653;9109287;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:33:36.987;1;1;292522;9108994;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:34:36.560;1;1;292439;9108859;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:35:36.213;1;1;292652;9108750;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:36:34.963;1;1;292775;9108668;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:37:35.397;1;1;292879;9108462;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:38:34.940;1;1;292704;9108132;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:39:34.437;1;1;292503;9107798;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:40:33.903;1;1;292350;9107570;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:41:33.247;1;1;292294;9107486;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:42:32.697;1;1;292276;9107461;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:43:32.083;1;1;292301;9107439;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:44:31.783;1;1;292346;9107407;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:45:31.157;1;1;292424;9107361;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:46:30.683;1;1;292673;9107227;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:47:30.040;1;1;292928;9107238;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:48:29.740;1;1;293244;9107364;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:49:29.457;1;1;293289;9107677;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:50:28.923;1;1;293260;9107895;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:51:28.327;1;1;293123;9108125;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:52:27.933;1;1;292875;9108241;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:53:27.367;1;1;292700;9108553;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:54:26.193;1;0;292700;9108553;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:55:26.567;1;1;292461;9108761;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:56:26.127;1;1;292597;9109207;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:57:25.670;1;1;292847;9109544;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:58:25.213;1;1;293191;9109781;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 16:59:24.337;1;1;293357;9109769;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:00:23.803;1;1;293243;9109908;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:01:22.737;1;1;292856;9110207;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:02:23.123;1;1;292681;9110320;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:03:22.857;1;1;292109;9110721;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:04:22.320;1;1;291928;9110896;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:05:21.507;1;1;291643;9111099;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:06:21.113;1;1;291575;9111207;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:07:20.813;1;1;291536;9111388;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:08:20.263;1;1;291420;9111950;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:09:19.980;1;1;291371;9112162;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:10:19.243;1;1;291279;9112619;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:11:18.990;1;1;291241;9112782;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:12:18.487;1;1;291280;9113118;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:13:18.077;1;1;291321;9113156;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:14:17.573;1;1;291574;9113440;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:15:17.353;1;1;291670;9113547;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:16:16.897;1;1;291686;9113562;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:17:16.597;1;1;291775;9113949;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:18:16.110;1;1;291701;9114346;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:19:15.513;1;1;291468;9114559;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:20:14.653;1;1;291283;9114704;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:21:14.943;1;1;290917;9114769;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:22:14.487;1;1;290870;9114940;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:23:14.017;1;1;290792;9114882;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:24:13.717;1;1;290675;9114793;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:25:13.057;1;1;290458;9114527;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:26:12.667;1;1;290101;9114276;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:27:11.443;1;1;289726;9114314;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:28:11.753;1;1;289652;9114317;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:29:11.203;1;1;289411;9114361;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:30:10.747;1;1;289288;9114392;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:31:10.120;1;1;289229;9114340;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:32:09.587;1;1;289527;9114320;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:33:09.317;1;1;289751;9114296;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:34:08.877;1;0;289751;9114296;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:48:01.777;1;1;290013;9114264;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:49:01.710;1;0;290013;9114264;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:50:01.690;1;1;290497;9114544;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:51:01.140;1;1;290630;9114734;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:52:00.747;1;1;290890;9114798;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:53:00.167;1;1;291106;9114719;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:53:59.913;1;1;291301;9114659;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:54:59.303;1;1;291604;9114440;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:55:59.097;1;1;291775;9114224;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:56:58.607;1;1;291755;9113917;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:57:57.933;1;1;291718;9113632;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:58:57.337;1;1;291524;9113403;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 17:59:56.960;1;1;291424;9113284;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:00:56.737;1;1;291269;9113118;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:01:56.140;1;1;291245;9113091;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:02:55.747;1;1;291258;9112698;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:03:55.307;1;1;291301;9112465;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:04:54.853;1;1;291325;9112362;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:05:54.630;1;1;291407;9111958;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:06:53.597;1;1;291479;9111614;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:07:53.343;1;1;291282;9111227;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:08:53.013;1;0;291282;9111227;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:09:52.243;1;1;291676;9110893;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:10:51.367;1;1;291926;9110834;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:11:50.583;1;1;292208;9110602;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:12:50.220;1;1;292784;9110241;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:13:49.780;1;1;292883;9110170;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:14:48.593;1;1;292973;9109734;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:15:48.307;1;1;292926;9109670;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:16:48.023;1;1;292791;9109474;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:17:48.457;1;1;292734;9109393;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:18:47.797;1;1;292609;9109216;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:19:47.420;1;1;292465;9108894;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:20:47.027;1;1;292542;9108820;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:21:46.947;1;1;292909;9108582;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:22:46.427;1;1;292850;9108419;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:23:45.690;1;1;292590;9108018;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:24:44.750;1;1;292506;9107807;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:25:44.480;1;1;292408;9107651;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:26:44.260;1;1;292347;9107417;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:27:43.867;1;1;292492;9107320;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:28:42.647;1;1;293011;9107267;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:29:43.017;1;1;293311;9107476;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:30:42.747;1;1;293335;9107528;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:31:41.760;1;1;293306;9107700;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:32:41.447;1;1;293297;9107770;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:33:41.927;1;1;293297;9107772;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:34:41.250;1;1;293254;9107902;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:35:40.890;1;1;293223;9108120;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:36:40.247;1;1;293039;9108150;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:37:39.713;1;1;292793;9108283;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:38:39.350;1;1;292715;9108517;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:39:38.970;1;1;292562;9108594;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:40:38.610;1;1;292523;9108951;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:41:38.027;1;1;292559;9109095;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:42:37.527;1;1;292646;9109257;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:43:37.117;1;1;292828;9109501;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:44:36.770;1;1;293103;9109841;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:45:36.393;1;1;293314;9109712;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:46:36.077;1;1;293317;9109850;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:47:35.667;1;0;293317;9109850;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:48:34.743;1;1;292963;9110123;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:49:35.020;1;1;292825;9110232;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:50:34.657;1;1;292732;9110297;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:51:34.157;1;1;292572;9110369;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:52:33.967;1;1;292192;9110635;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:53:33.617;1;1;291929;9110890;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:54:33.083;1;1;291675;9111082;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:55:32.533;1;1;291661;9111090;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:56:32.110;1;1;291575;9111215;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:57:31.637;1;1;291528;9111445;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:58:31.010;1;1;291472;9111741;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 18:59:29.713;1;1;291439;9111870;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:00:30.113;1;1;291390;9112107;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:01:29.720;1;1;291331;9112388;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:02:28.563;1;1;291276;9112656;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:03:28.823;1;1;291200;9112994;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:04:28.243;1;1;291307;9113138;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:05:27.803;1;1;291391;9113233;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:06:27.147;1;1;291434;9113283;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:07:25.893;1;1;291489;9113343;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:08:25.563;1;1;291578;9113442;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:09:25.200;1;1;291651;9113522;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:10:24.867;1;1;291758;9113827;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:11:24.600;1;1;291804;9114176;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:12:24.347;1;1;291707;9114343;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:13:24.077;1;1;291442;9114572;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:14:23.763;1;1;291243;9114741;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:15:24.180;1;1;290934;9114742;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:16:23.787;1;1;290876;9114840;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:17:23.393;1;1;290762;9114859;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:18:23.047;1;1;290614;9114676;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:19:22.573;1;1;290452;9114527;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:20:22.133;1;1;290181;9114302;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:21:21.773;1;1;289877;9114275;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:22:21.130;1;1;289656;9114318;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:23:20.470;1;1;289359;9114376;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:24:19.780;1;1;289229;9114363;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:25:19.263;1;1;289495;9114328;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:26:18.617;1;1;289694;9114312;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 19:27:18.287;1;0;289694;9114312;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:43:47.967;1;1;290372;9114481;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:44:47.737;1;1;290612;9114648;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:45:47.463;1;1;290759;9114851;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:46:47.077;1;1;290970;9114699;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:47:46.583;1;1;291522;9114515;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:48:46.247;1;1;291759;9114265;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:49:45.727;1;1;291793;9114099;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:50:45.377;1;1;291710;9113614;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:51:44.797;1;1;291422;9113285;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:52:44.210;1;1;291235;9113081;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:53:43.800;1;1;291206;9112949;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:54:43.360;1;1;291324;9112393;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:55:43.060;1;1;291405;9112017;NULL;NULL;NULL;NULL;NULL
3336;E1;1626;2018-01-22 20:56:42.743;1;1;291459;9111725;NULL;NULL;NULL;NULL;NULL
